bodyId,type,type_lab,cluster,function,reference
78164,ANXXX380,ANXXX380,13,,
78341,AN19B046,AN19B046,8,,
78620,AN17A013,AN17A013,2,,
78630,AN07B046_c,AN07B046_c,14,,
78641,DNpe057,DNpe057,8,,
79044,AN17B012,AN17B012,3,,
79158,AN08B098,AN08B098,13,,
79187,AN08B112,AN08B112,7,,
79289,AN05B071,AN05B071,1,,
79403,AN07B069_b,AN07B069_b,8,,
79556,AN17A015,AN17A015,2,,
79634,ANXXX037,ANXXX037,1,,
79892,DNg18_a,DNg18_a,8,,
79897,ANXXX202,ANXXX202,16,,
79943,DNg05_b,DNg05_b,8,,
80046,AN08B099_h,AN08B099_h,14,,
80212,AN08B005,AN08B005,3,,
80346,AN08B094,AN08B094,14,,
80419,AN08B101,AN08B101,14,,
80724,AN08B101,AN08B101,14,,
80727,AN01A021,AN01A021,15,,
81109,AN17A013,AN17A013,2,,
81230,AN06B031,AN06B031,14,,
81566,AN19B060,AN19B060,8,,
81588,AN10B045,AN10B045,13,,
81707,AN19B060,AN19B060,8,,
82131,AN10B045,AN10B045,13,,
82411,DNg06,DNg06,6,,
82508,ANXXX169,ANXXX169,15,,
82791,AN17A013,AN17A013,2,,
82880,AN04A001,AN04A001,2,,
82900,AN08B097,AN08B097,14,,
82912,IN17A051,IN17A051,15,,
83621,AN06A030,AN06A030,14,,
83661,DNge046,DNge046,13,,
83880,ANXXX202,ANXXX202,16,,
84268,AN19B051,AN19B051,1,,
84378,AN08B103,AN08B103,13,,
84503,AN16B112,AN16B112,8,,
84623,AN07B071_a,AN07B071_a,9,,
84817,AN05B067,AN05B067,1,,
85165,AN17A015,AN17A015,2,,
85220,AN05B062,AN05B062,14,,
85298,AN06B045,AN06B045,7,,
85508,AN10B045,AN10B045,13,,
85530,AN09B040,AN09B040,1,,
85538,AN05B049_b,AN05B049_b,1,,
85686,AN06B051,AN06B051,6,,
85758,AN10B045,AN10B045,13,,
85781,AN06B068,AN06B068,7,,
86299,AN06B068,AN06B068,7,,
86590,,na_8,14,,
86646,AN05B015,AN05B015,15,,
86887,AN05B054_a,AN05B054_a,2,,
87028,AN06B068,AN06B068,7,,
87309,ANXXX171,ANXXX171,9,,
87419,AN07B072_f,AN07B072_f,8,,
87499,AN09B023,AN09B023,3,,
87645,AN09B032,AN09B032,2,,
88070,AN04B004,AN04B004,1,,
88392,AN07B042,AN07B042,9,,
88408,AN08B098,AN08B098,13,,
88461,AN07B069_b,AN07B069_b,8,,
89217,AN01B011,AN01B011,1,,
89420,AN08B100,AN08B100,13,,
90051,AN07B003,AN07B003,0,,
90118,AN08B100,AN08B100,13,,
90235,DNp17,DNp17,10,steering?,
90390,IN06B027,IN06B027,3,,
90534,AN08B099_c,AN08B099_c,14,,
90669,AN10B045,AN10B045,13,,
90683,AN17A015,AN17A015,2,,
90710,AN19B059,AN19B059,8,,
90711,AN07B072_b,AN07B072_b,8,,
90756,AN19B093,AN19B093,7,,
90850,AN10B045,AN10B045,13,,
90949,AN08B106,AN08B106,7,,
91194,AN16B112,AN16B112,8,,
91201,DNge071,DNge071,8,,
91413,AN07B082_d,AN07B082_d,9,,
91538,AN19B059,AN19B059,8,,
91740,AN09B035,AN09B035,3,,
92001,AN08B100,AN08B100,13,,
92052,AN07B072_a,AN07B072_a,8,,
92534,AN08B100,AN08B100,13,,
92774,AN05B081,AN05B081,1,,
92806,AN07B046_c,AN07B046_c,14,,
92936,DNge083,DNge083,0,,
93001,ANXXX202,ANXXX202,16,,
93105,AN09B040,AN09B040,1,,
93227,AN04A001,AN04A001,2,,
93756,AN08B100,AN08B100,13,,
93812,AN08B112,AN08B112,7,,
93833,AN08B096,AN08B096,7,,
93982,AN07B042,AN07B042,9,,
94243,AN08B100,AN08B100,13,,
94425,AN19B059,AN19B059,8,,
94612,AN19B060,AN19B060,8,,
94732,AN08B101,AN08B101,14,,
94838,DNg03,DNg03,6,,
94941,AN07B072_f,AN07B072_f,8,,
95022,AN07B057,AN07B057,13,,
95106,AN05B049_b,AN05B049_b,1,,
95401,AN19B076,AN19B076,8,,
95403,AN05B045,AN05B045,15,,
95652,AN08B100,AN08B100,13,,
95862,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
95918,AN19B059,AN19B059,8,,
96106,DNbe002,DNbe002,0,,
96166,DNge176,DNge176,10,,
96482,AN07B072_a,AN07B072_a,8,,
97309,AN08B098,AN08B098,13,,
97432,AN08B094,AN08B094,14,,
97614,DNp17,DNp17,10,steering?,
97980,DNpe029,DNpe029,4,,
97985,AN10B033,AN10B033,7,,
98013,AN19B060,AN19B060,8,,
98227,DNpe009,DNpe009,10,,
98400,AN19B076,AN19B076,8,,
98764,AN04A001,AN04A001,2,,
98875,AN05B059,AN05B059,14,,
99309,AN09B040,AN09B040,1,,
99327,AN06B039,AN06B039,14,,
99545,AN08B097,AN08B097,14,,
99551,AN10B033,AN10B033,7,,
99955,DNpe011,DNpe011,12,,
100012,AN07B032,AN07B032,10,,
100059,AN17A015,AN17A015,2,,
100113,AN05B063,AN05B063,1,,
100234,AN05B050_a,AN05B050_a,1,,
101146,AN19B093,AN19B093,7,,
101169,AN08B099_c,AN08B099_c,14,,
101522,AN07B072_c,AN07B072_c,8,,
101681,AN08B098,AN08B098,13,,
101889,DNge025,DNge025,17,,
102964,AN06A060,AN06A060,9,,
102965,AN06B068,AN06B068,7,,
103156,AN06B048,AN06B048,9,,
103189,AN10B045,AN10B045,13,,
103235,AN10B053,AN10B053,7,,
103807,AN05B056,AN05B056,3,,
104547,AN08B103,AN08B103,13,,
104738,AN05B069,AN05B069,6,,
104910,AN07B062,AN07B062,14,,
105057,AN07B082_b,AN07B082_b,9,,
105291,AN06A026,AN06A026,9,,
105726,AN06A026,AN06A026,9,,
105789,AN06B046,AN06B046,7,,
105806,AN07B070,AN07B070,13,,
105831,AN06A018,AN06A018,8,,
105893,AN10B033,AN10B033,7,,
105967,AN09B035,AN09B035,3,,
106045,AN07B050,AN07B050,8,,
106104,AN05B045,AN05B045,15,,
106199,AN07B082_d,AN07B082_d,9,,
106214,AN08B079_b,AN08B079_b,7,,
106293,AN08B094,AN08B094,14,,
106310,AN07B082_b,AN07B082_b,9,,
106355,AN18B053,AN18B053,14,,
106544,AN07B072_a,AN07B072_a,8,,
106648,AN06A026,AN06A026,9,,
107413,AN10B033,AN10B033,7,,
108171,AN19B059,AN19B059,8,,
108202,AN07B062,AN07B062,14,,
108261,AN08B106,AN08B106,7,,
108296,AN19B076,AN19B076,8,,
108395,AN08B079_b,AN08B079_b,7,,
109150,AN12B089,AN12B089,13,,
109328,AN06B048,AN06B048,9,,
109486,AN19B059,AN19B059,8,,
109626,ANXXX169,ANXXX169,15,,
109707,AN07B050,AN07B050,8,,
109776,AN07B071_c,AN07B071_c,9,,
110140,AN10B053,AN10B053,7,,
110429,AN10B045,AN10B045,13,,
110697,AN08B099_e,AN08B099_e,13,,
111207,AN10B033,AN10B033,7,,
111348,AN07B082_c,AN07B082_c,9,,
111432,AN09B040,AN09B040,1,,
111439,AN10B053,AN10B053,7,,
111877,AN09B040,AN09B040,1,,
112210,AN08B099_d,AN08B099_d,14,,
112284,AN07B069_b,AN07B069_b,8,,
112589,AN08B099_d,AN08B099_d,14,,
112677,AN10B033,AN10B033,7,,
112841,AN05B104,AN05B104,14,,
113166,DNpe018,DNpe018,11,,
113323,AN05B104,AN05B104,14,,
113651,AN06B039,AN06B039,14,,
114184,AN05B050_a,AN05B050_a,1,,
114550,IN10B007,IN10B007,1,,
114612,AN16B078_b,AN16B078_b,8,,
114757,AN04B004,AN04B004,1,,
114795,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
114880,AN10B053,AN10B053,7,,
116576,AN08B079_b,AN08B079_b,7,,
116672,AN19B093,AN19B093,7,,
116739,AN06A041,AN06A041,8,,
117092,AN10B053,AN10B053,7,,
117433,AN08B106,AN08B106,7,,
117465,AN10B045,AN10B045,13,,
117692,AN08B059,AN08B059,13,wing vibration,Lillvis 2024
117712,AN07B071_d,AN07B071_d,9,,
117817,AN08B047,AN08B047,7,,
118151,AN08B079_a,AN08B079_a,7,,
118257,AN07B056,AN07B056,8,,
118303,AN05B060,AN05B060,1,,
118766,AN08B079_b,AN08B079_b,7,,
118772,AN07B056,AN07B056,8,,
118792,AN08B079_a,AN08B079_a,7,,
119284,AN07B042,AN07B042,9,,
119815,AN07B072_c,AN07B072_c,8,,
119884,ANXXX171,ANXXX171,9,,
119914,AN07B085,AN07B085,8,,
119995,AN12B060,AN12B060,17,,
120187,AN10B053,AN10B053,7,,
120262,AN07B056,AN07B056,8,,
120476,AN14B012,AN14B012,13,,
120568,AN06A062,AN06A062,9,,
120960,AN16B112,AN16B112,8,,
120984,AN07B072_d,AN07B072_d,8,,
121294,AN19B093,AN19B093,7,,
121691,AN17A024,AN17A024,2,,
121748,AN07B072_d,AN07B072_d,8,,
121911,AN06A062,AN06A062,9,,
122012,AN07B045,AN07B045,1,,
122112,AN01A014,AN01A014,17,,
122261,AN07B062,AN07B062,14,,
122597,AN10B045,AN10B045,13,,
122754,AN10B048,AN10B048,7,,
123315,AN07B070,AN07B070,13,,
123827,AN19B063,AN19B063,7,,
124174,AN08B079_b,AN08B079_b,7,,
124222,AN06A026,AN06A026,9,,
124578,ANXXX086,ANXXX086,3,,
124689,AN05B054_a,AN05B054_a,2,,
125223,AN10B048,AN10B048,7,,
125469,AN07B085,AN07B085,8,,
125557,AN07B032,AN07B032,10,,
125885,AN07B071_c,AN07B071_c,9,,
125886,AN06A018,AN06A018,8,,
125949,AN12B080,AN12B080,13,,
126209,AN06B046,AN06B046,7,,
126597,AN10B045,AN10B045,13,,
126615,AN07B062,AN07B062,14,,
126727,AN08B047,AN08B047,7,,
126986,AN19B065,AN19B065,8,,
127217,AN10B053,AN10B053,7,,
127742,DNge179,DNge179,8,,
127914,AN08B099_e,AN08B099_e,13,,
128197,AN08B079_a,AN08B079_a,7,,
128832,AN10B053,AN10B053,7,,
129431,AN07B056,AN07B056,8,,
129436,AN07B062,AN07B062,14,,
130140,AN05B104,AN05B104,14,,
130333,AN12B089,AN12B089,13,,
130639,AN05B068,AN05B068,15,,
131108,AN07B082_c,AN07B082_c,9,,
131125,AN07B062,AN07B062,14,,
131199,AN10B045,AN10B045,13,,
131295,AN07B071_d,AN07B071_d,9,,
131384,AN07B072_d,AN07B072_d,8,,
131604,AN07B071_d,AN07B071_d,9,,
131792,AN07B082_a,AN07B082_a,9,,
132257,AN07B056,AN07B056,8,,
132581,AN05B104,AN05B104,14,,
132618,AN06B045,AN06B045,7,,
132923,AN08B110,AN08B110,13,,
133485,AN08B079_a,AN08B079_a,7,,
134030,AN08B043,AN08B043,13,wing vibration,Lillvis 2024
134221,AN06A062,AN06A062,9,,
134828,AN10B048,AN10B048,7,,
135049,AN07B070,AN07B070,13,,
135600,AN19B061,AN19B061,8,,
135694,AN07B045,AN07B045,1,,
135809,AN06A080,AN06A080,8,,
136369,AN05B068,AN05B068,15,,
136663,AN10B048,AN10B048,7,,
137572,AN10B047,AN10B047,13,,
137815,AN08B102,AN08B102,7,,
137839,AN05B054_b,AN05B054_b,1,,
137843,AN07B071_c,AN07B071_c,9,,
138315,AN07B085,AN07B085,8,,
138523,AN08B079_a,AN08B079_a,7,,
139028,AN09B040,AN09B040,1,,
139436,AN06A010,AN06A010,9,,
139623,AN08B110,AN08B110,13,,
139941,AN11B012,AN11B012,9,,
140146,AN05B053,AN05B053,3,,
140179,AN12B089,AN12B089,13,,
140194,AN12B060,AN12B060,17,,
140213,AN12B060,AN12B060,17,,
140650,AN10B047,AN10B047,13,,
140895,AN10B047,AN10B047,13,,
141369,AN19B061,AN19B061,8,,
141639,AN07B060,AN07B060,7,,
141892,AN10B034,AN10B034,13,,
142316,AN05B054_b,AN05B054_b,1,,
142953,AN10B034,AN10B034,13,,
143244,AN08B097,AN08B097,14,,
143861,AN05B083,AN05B083,1,,
144505,DNg65,DNg65,4,,
144519,AN07B062,AN07B062,14,,
145101,AN07B089,AN07B089,7,,
145544,AN07B046_b,AN07B046_b,7,,
145823,AN07B046_a,AN07B046_a,7,,
146059,AN08B079_a,AN08B079_a,7,,
146502,AN07B046_a,AN07B046_a,7,,
146936,AN10B047,AN10B047,13,,
147617,AN19B065,AN19B065,8,,
147822,AN10B053,AN10B053,7,,
148063,AN12B060,AN12B060,17,,
148129,AN07B046_a,AN07B046_a,7,,
148303,AN07B071_c,AN07B071_c,9,,
148730,AN08B099_a,AN08B099_a,14,,
148994,AN08B047,AN08B047,7,,
149075,AN19B051,AN19B051,1,,
149207,AN10B045,AN10B045,13,,
149433,AN07B089,AN07B089,7,,
149458,AN19B099,AN19B099,7,,
149486,AN07B045,AN07B045,1,,
149631,AN08B061,AN08B061,7,,
149920,DNg106,DNg106,5,,
150232,AN07B069_a,AN07B069_a,8,,
150355,AN11B012,AN11B012,9,,
150442,AN08B100,AN08B100,13,,
150463,AN19B065,AN19B065,8,,
150489,AN09B016,AN09B016,14,,
151406,DNge117,DNge117,10,,
151469,AN10B047,AN10B047,13,,
151517,AN10B047,AN10B047,13,,
151896,ANXXX202,ANXXX202,16,,
152076,AN08B096,AN08B096,7,,
152243,DNpe057,DNpe057,8,,
152496,AN09B037,AN09B037,15,,
152565,AN19B079,AN19B079,7,,
152604,AN07B082_a,AN07B082_a,9,,
152698,AN10B035,AN10B035,14,,
152914,AN06A112,AN06A112,7,,
153028,DNge074,DNge074,1,,
153120,AN06A080,AN06A080,8,,
153256,AN06A095,AN06A095,7,,
153337,AN06A080,AN06A080,8,,
153427,AN07B060,AN07B060,7,,
154234,AN10B047,AN10B047,13,,
154274,AN08B061,AN08B061,7,,
154435,AN10B035,AN10B035,14,,
154567,AN07B076,AN07B076,8,,
154666,AN10B062,AN10B062,14,,
154726,AN18B003,AN18B003,1,,
154829,AN07B069_a,AN07B069_a,8,,
154893,AN18B003,AN18B003,1,,
155172,AN07B045,AN07B045,1,,
155279,AN07B089,AN07B089,7,,
155298,AN05B054_b,AN05B054_b,1,,
155303,,na_9,6,,
156076,AN05B104,AN05B104,14,,
156120,AN07B085,AN07B085,8,,
156614,AN06A092,AN06A092,7,,
157196,AN08B079_b,AN08B079_b,7,,
157371,AN08B061,AN08B061,7,,
157603,AN05B048,AN05B048,14,,
158217,AN09B044,AN09B044,1,,
158228,AN07B089,AN07B089,7,,
158419,AN12B089,AN12B089,13,,
158437,AN06A080,AN06A080,8,,
158477,AN07B110,AN07B110,8,,
159121,IN07B063,IN07B063,8,,
159437,AN07B046_a,AN07B046_a,7,,
160013,AN07B060,AN07B060,7,,
160440,ANXXX202,ANXXX202,16,,
160651,AN17A014,AN17A014,2,,
161298,AN12B089,AN12B089,13,,
161406,"DNp51,DNpe019","DNp51,DNpe019",10,,
161649,AN05B104,AN05B104,14,,
161900,AN05B048,AN05B048,14,,
162371,AN06A010,AN06A010,9,,
162384,AN08B098,AN08B098,13,,
162471,AN09B020,AN09B020,3,,
162487,AN08B098,AN08B098,13,,
162650,AN08B061,AN08B061,7,,
163382,AN08B079_b,AN08B079_b,7,,
163530,AN05B054_b,AN05B054_b,1,,
163569,AN10B035,AN10B035,14,,
163571,AN07B085,AN07B085,8,,
164157,AN07B085,AN07B085,8,,
165031,DNpe018,DNpe018,11,,
165035,ANXXX169,ANXXX169,15,,
165664,ANXXX169,ANXXX169,15,,
165790,AN07B063,AN07B063,8,,
166158,AN08B112,AN08B112,7,,
166323,AN10B045,AN10B045,13,,
166366,AN19B093,AN19B093,7,,
166368,AN08B035,AN08B035,7,,
166468,AN19B099,AN19B099,7,,
166563,IN05B070,IN05B070,14,,
166807,AN08B113,AN08B113,14,proboscis extension,Chen 2023
167019,AN08B047,AN08B047,7,,
168208,AN07B071_d,AN07B071_d,9,,
168586,AN19B063,AN19B063,7,,
168845,AN19B065,AN19B065,8,,
168970,AN10B045,AN10B045,13,,
168997,AN10B035,AN10B035,14,,
169117,AN07B089,AN07B089,7,,
169650,AN16B081,AN16B081,8,,
169746,DNge114,DNge114,7,,
169825,AN07B089,AN07B089,7,,
169836,AN07B085,AN07B085,8,,
169850,AN08B005,AN08B005,3,,
170107,DNge182,DNge182,1,,
170189,AN08B113,AN08B113,14,proboscis extension,Chen 2023
170347,AN19B100,AN19B100,8,,
170523,AN10B034,AN10B034,13,,
170689,AN19B100,AN19B100,8,,
170698,AN08B113,AN08B113,14,proboscis extension,Chen 2023
171303,AN06A092,AN06A092,7,,
171388,AN05B100,AN05B100,2,,
171693,AN06A095,AN06A095,7,,
171800,AN08B100,AN08B100,13,,
171851,AN10B045,AN10B045,13,,
171997,AN10B062,AN10B062,14,,
172063,AN07B076,AN07B076,8,,
172264,AN05B068,AN05B068,15,,
173420,AN10B047,AN10B047,13,,
173593,DNpe008,DNpe008,7,,
174202,AN19B061,AN19B061,8,,
174420,AN09A005,AN09A005,14,,
174691,AN07B089,AN07B089,7,,
176451,AN07B089,AN07B089,7,,
177157,AN19B104,AN19B104,7,,
177410,AN07B091,AN07B091,8,,
177685,DNg02_e,DNg02_e,10,flight,Namiki 2022
178260,AN07B045,AN07B045,1,,
178516,DNpe029,DNpe029,4,,
179345,AN07B089,AN07B089,7,,
179513,AN07B085,AN07B085,8,,
180085,AN19B079,AN19B079,7,,
180214,AN06A112,AN06A112,7,,
181823,AN10B035,AN10B035,14,,
182107,AN10B037,AN10B037,13,,
182110,AN06A112,AN06A112,7,,
182601,AN12B060,AN12B060,17,,
182945,AN10B037,AN10B037,13,,
183307,AN07B110,AN07B110,8,,
183387,AN08B100,AN08B100,13,,
183524,AN07B060,AN07B060,7,,
183575,AN08B097,AN08B097,14,,
183722,AN08B079_a,AN08B079_a,7,,
183736,AN08B061,AN08B061,7,,
183777,IN10B007,IN10B007,1,,
183815,IN07B063,IN07B063,8,,
183820,AN10B046,AN10B046,13,,
184114,AN08B061,AN08B061,7,,
184141,AN10B046,AN10B046,13,,
184173,AN19B099,AN19B099,7,,
184205,AN07B071_a,AN07B071_a,9,,
184704,AN19B063,AN19B063,7,,
185564,AN07B063,AN07B063,8,,
185977,DNge102,DNge102,1,,
186220,AN07B110,AN07B110,8,,
186380,DNge144,DNge144,1,,
186674,AN10B039,AN10B039,13,,
186858,AN10B037,AN10B037,13,,
187243,AN07B045,AN07B045,1,,
188027,AN10B045,AN10B045,13,,
188632,AN19B079,AN19B079,7,,
188688,AN19B101,AN19B101,7,,
188811,AN19B065,AN19B065,8,,
188933,DNg92_a,DNg92_a,10,,
188947,DNg60,DNg60,17,halting,Sapkal 2024
189543,AN08B107,AN08B107,14,,
191906,AN10B046,AN10B046,13,,
192123,AN12B060,AN12B060,17,,
192150,AN10B047,AN10B047,13,,
194659,AN19B061,AN19B061,8,,
194743,AN10B039,AN10B039,13,,
194974,AN10B046,AN10B046,13,,
195227,AN10B039,AN10B039,13,,
195264,AN09A005,AN09A005,14,,
195309,AN10B039,AN10B039,13,,
195620,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
196242,AN06A112,AN06A112,7,,
196847,AN10B037,AN10B037,13,,
197252,DNg92_a,DNg92_a,10,,
199331,AN06B042,AN06B042,6,,
199352,DNge130,DNge130,6,,
199469,AN08B113,AN08B113,14,proboscis extension,Chen 2023
199504,IN17A037,IN17A037,14,,
199565,AN10B037,AN10B037,13,,
199644,AN19B104,AN19B104,7,,
199796,AN07B076,AN07B076,8,,
200336,AN05B023b,AN05B023b,4,,
200512,AN07B110,AN07B110,8,,
201119,AN07B110,AN07B110,8,,
202300,AN10B031,AN10B031,7,,
202710,AN10B035,AN10B035,14,,
203133,AN06B042,AN06B042,6,,
203146,DNg06,DNg06,6,,
204045,AN10B039,AN10B039,13,,
204318,AN06A092,AN06A092,7,,
204366,AN19B063,AN19B063,7,,
204507,AN06A016,AN06A016,9,,
204984,AN07B076,AN07B076,8,,
205202,AN19B101,AN19B101,7,,
205423,AN10B053,AN10B053,7,,
205491,AN10B039,AN10B039,13,,
205625,AN16B078_b,AN16B078_b,8,,
206151,AN10B046,AN10B046,13,,
206176,AN10B035,AN10B035,14,,
207525,AN10B046,AN10B046,13,,
207692,AN08B113,AN08B113,14,proboscis extension,Chen 2023
208308,AN10B046,AN10B046,13,,
209300,AN08B102,AN08B102,7,,
209655,DNg06,DNg06,6,,
210037,AN06A095,AN06A095,7,,
210215,AN09B023,AN09B023,3,,
210615,AN07B091,AN07B091,8,,
210655,AN10B045,AN10B045,13,,
212347,AN07B110,AN07B110,8,,
213643,AN10B061,AN10B061,13,,
214629,AN19B104,AN19B104,7,,
214843,AN10B035,AN10B035,14,,
215118,AN10B037,AN10B037,13,,
215209,AN09B037,AN09B037,15,,
215424,AN08B113,AN08B113,14,proboscis extension,Chen 2023
215515,AN10B037,AN10B037,13,,
215622,AN10B039,AN10B039,13,,
215925,AN19B104,AN19B104,7,,
216011,AN19B101,AN19B101,7,,
216291,AN19B104,AN19B104,7,,
217221,AN08B097,AN08B097,14,,
217233,AN10B039,AN10B039,13,,
217430,DNg06,DNg06,6,,
217516,DNpe009,DNpe009,10,,
217594,AN08B099_b,AN08B099_b,14,,
218722,ANXXX086,ANXXX086,3,,
218845,DNg06,DNg06,6,,
218878,AN19B104,AN19B104,7,,
219685,AN10B037,AN10B037,13,,
220203,DNge061,DNge061,17,,
220627,AN07B100,AN07B100,7,,
221015,ANXXX008,ANXXX008,13,,
221125,AN19B104,AN19B104,7,,
221619,AN10B039,AN10B039,13,,
222154,AN00A002,AN00A002,1,,
222611,AN19B079,AN19B079,7,,
222690,AN07B089,AN07B089,7,,
222777,AN09A005,AN09A005,14,,
222954,AN10B045,AN10B045,13,,
223170,DNge145,DNge145,6,,
223783,AN05B105,AN05B105,2,,
223870,AN08B084,AN08B084,14,,
223886,AN19B101,AN19B101,7,,
224051,AN19B104,AN19B104,7,,
224116,AN10B035,AN10B035,14,,
224753,DNg05_b,DNg05_b,8,,
225466,DNg02_c,DNg02_c,10,,
225781,DNge179,DNge179,8,,
225823,AN10B037,AN10B037,13,,
225850,AN10B046,AN10B046,13,,
226016,DNge024,DNge024,17,,
226581,AN12B076,AN12B076,6,,
226775,AN10B039,AN10B039,13,,
227102,AN14A003,AN14A003,14,,
227788,AN19B079,AN19B079,7,,
228085,AN09B044,AN09B044,1,,
228310,IN08B021,IN08B021,1,,
228354,AN07B060,AN07B060,7,,
228438,AN06A112,AN06A112,7,,
228714,DNge061,DNge061,17,,
229702,AN10B047,AN10B047,13,,
229839,AN10B039,AN10B039,13,,
230604,AN19B101,AN19B101,7,,
230783,DNg97,DNg97,0,walking,Sapkal 2024
232796,AN08B099_a,AN08B099_a,14,,
233071,DNg04,DNg04,10,,
234225,AN19B106,AN19B106,7,,
235061,AN09A005,AN09A005,14,,
235648,AN10B037,AN10B037,13,,
236146,AN12B060,AN12B060,17,,
236642,AN12B080,AN12B080,13,,
236699,AN10B047,AN10B047,13,,
237744,AN19B106,AN19B106,7,,
237936,DNg09_a,DNg09_a,6,,
238250,AN10B034,AN10B034,13,,
238699,DNg07,DNg07,6,flight,Namiki 2022
238896,DNge071,DNge071,8,,
240034,DNg01_d,DNg01_d,1,,
241203,AN10B046,AN10B046,13,,
241849,AN10B039,AN10B039,13,,
242405,DNge046,DNge046,13,,
243928,AN19B102,AN19B102,7,,
244400,DNge020,DNge020,17,,
247786,AN01B011,AN01B011,1,,
248583,DNge009,DNge009,17,,
250223,AN10B061,AN10B061,13,,
250291,AN19B079,AN19B079,7,,
253454,IN10B058,IN10B058,7,,
253904,AN08B061,AN08B061,7,,
254884,AN08B043,AN08B043,13,wing vibration,Lillvis 2024
256420,DNge050,DNge050,0,walking,Sapkal 2024
257825,DNge114,DNge114,7,,
258513,DNge093,DNge093,6,,
259442,DNpe015,DNpe015,10,,
260457,AN10B048,AN10B048,7,,
261364,AN10B061,AN10B061,13,,
261604,DNg07,DNg07,6,flight,Namiki 2022
262979,DNg02_b,DNg02_b,10,flight,Namiki 2022
263534,AN19B098,AN19B098,7,,
265275,AN19B065,AN19B065,8,,
267327,DNge089,DNge089,6,,
268258,DNge173,DNge173,17,,
268363,AN06A027,AN06A027,16,,
271536,AN19B102,AN19B102,7,,
273577,AN10B045,AN10B045,13,,
274021,DNg01_a,DNg01_a,10,,
275924,AN08B113,AN08B113,14,proboscis extension,Chen 2023
278337,AN10B046,AN10B046,13,,
280052,AN27X024,AN27X024,16,,
280938,AN27X018,AN27X018,15,,
282479,AN10B034,AN10B034,13,,
282502,AN10B031,AN10B031,7,,
284115,AN08B113,AN08B113,14,proboscis extension,Chen 2023
284997,AN14B012,AN14B012,13,,
285158,AN05B049_a,AN05B049_a,1,,
285201,AN07B069_a,AN07B069_a,8,,
287529,AN10B035,AN10B035,14,,
289020,AN10B045,AN10B045,13,,
293304,AN10B045,AN10B045,13,,
293452,DNg10,DNg10,8,,
295340,DNg02_c,DNg02_c,10,,
296779,AN10B061,AN10B061,13,,
297676,IN08B021,IN08B021,1,,
300102,AN10B047,AN10B047,13,,
300401,AN10B053,AN10B053,7,,
302599,DNg02_c,DNg02_c,10,,
304430,AN07B057,AN07B057,13,,
306404,AN12B060,AN12B060,17,,
306725,AN10B047,AN10B047,13,,
309831,DNg01_c,DNg01_c,1,,
312712,DNde003,DNde003,1,,
314801,AN19B098,AN19B098,7,,
321015,AN05B053,AN05B053,3,,
322714,DNg12_b,DNg12_b,8,ventral head grooming and front leg rubbing,Guo 2022
326964,DNg12_a,DNg12_a,9,ventral head grooming and front leg rubbing,Guo 2022
331721,AN27X004,AN27X004,1,flight,Cheong 2024
338479,AN10B035,AN10B035,14,,
342502,AN18B004,AN18B004,3,,
351504,DNge094,DNge094,8,,
351504,DNge094,DNge094,8,,
351792,AN07B069_b,AN07B069_b,8,,
353164,AN07B069_b,AN07B069_b,8,,
358750,AN10B037,AN10B037,13,,
363021,AN10B047,AN10B047,13,,
366006,AN07B097,AN07B097,14,,
366232,AN07B070,AN07B070,13,,
378525,AN10B034,AN10B034,13,,
382580,AN08B031,AN08B031,17,wing vibration,Lillvis 2024
402239,DNpe048,DNpe048,13,neuromodulatory,González Segarra 2023
411306,DNg08,DNg08,6,,
411507,AN10B048,AN10B048,7,,
414262,AN10B046,AN10B046,13,,
419224,AN19B101,AN19B101,7,,
420551,AN08B113,AN08B113,14,proboscis extension,Chen 2023
422646,AN10B045,AN10B045,13,,
428860,AN06A112,AN06A112,7,,
431420,AN08B099_a,AN08B099_a,14,,
435098,AN05B053,AN05B053,3,,
437575,AN10B047,AN10B047,13,,
447301,AN08B057,AN08B057,13,,
467191,AN07B070,AN07B070,13,,
482128,DNg12_b,DNg12_b,8,ventral head grooming and front leg rubbing,Guo 2022
506334,DNp42,DNp42,0,walking?,Braun 2024?
511810,ANXXX308,ANXXX308,1,,
511823,AN09A005,AN09A005,14,,
511828,AN09A005,AN09A005,14,,
511867,AN05B096,AN05B096,3,,
511881,AN05B076,AN05B076,4,,
511926,ANXXX068,ANXXX068,9,,
511997,AN17B013,AN17B013,7,,
512002,AN12B005,AN12B005,1,,
512006,DNg13,DNg13,0,turning during forwards walking,Yang 2024
512037,DNpe009,DNpe009,10,,
512048,DNge061,DNge061,17,,
512059,ANXXX027,ANXXX027,3,,
512071,DNae001,DNae001,12,,
512119,ANXXX055,ANXXX055,15,,
512245,DNc01,DNc01,0,neuromodulatory,Martelli et al. 2017 (im)
512260,AN19B018,AN19B018,9,,
512307,AN27X015,AN27X015,14,,
512461,DNge172,DNge172,16,reproduction,Braun 2024??
512468,AN06B007,AN06B007,1,,
512498,AN09B017f,AN09B017f,4,pheromone,Clowney 2015
512510,ANXXX084,ANXXX084,15,,
512519,ANXXX027,ANXXX027,3,,
512530,AN17B002,AN17B002,5,,
512555,AN09B018,AN09B018,15,,
