bodyId,type,type_lab,cluster,function,reference
77107,AN12B055,AN12B055,3,,
77245,AN06B051,AN06B051,2,,
77349,AN09B035,AN09B035,12,,
77693,AN08B099_g,AN08B099_g,6,,
78114,AN04A001,AN04A001,12,,
78157,AN05B050_b,AN05B050_b,11,,
78164,ANXXX380,ANXXX380,2,,
78341,AN19B046,AN19B046,0,,
78620,AN17A013,AN17A013,12,,
78630,AN07B046_c,AN07B046_c,3,,
78641,DNpe057,DNpe057,2,,
79044,AN17B012,AN17B012,12,,
79158,AN08B098,AN08B098,6,,
79187,AN08B112,AN08B112,2,,
79289,AN05B071,AN05B071,11,,
79403,AN07B069_b,AN07B069_b,0,,
79556,AN17A015,AN17A015,12,,
79634,ANXXX037,ANXXX037,11,,
79892,DNg18_a,DNg18_a,2,,
79897,ANXXX202,ANXXX202,8,,
79943,DNg05_b,DNg05_b,1,,
80046,AN08B099_h,AN08B099_h,6,,
80212,AN08B005,AN08B005,12,,
80346,AN08B094,AN08B094,6,,
80419,AN08B101,AN08B101,6,,
80724,AN08B101,AN08B101,6,,
80727,AN01A021,AN01A021,7,,
81109,AN17A013,AN17A013,12,,
81230,AN06B031,AN06B031,6,,
81566,AN19B060,AN19B060,0,,
81588,AN10B045,AN10B045,6,,
81707,AN19B060,AN19B060,0,,
82131,AN10B045,AN10B045,6,,
82411,DNg06,DNg06,3,,
82508,ANXXX169,ANXXX169,7,,
82791,AN17A013,AN17A013,12,,
82880,AN04A001,AN04A001,12,,
82900,AN08B097,AN08B097,6,,
82912,IN17A051,IN17A051,7,,
83621,AN06A030,AN06A030,6,,
83661,DNge046,DNge046,6,,
83880,ANXXX202,ANXXX202,8,,
84268,AN19B051,AN19B051,11,,
84378,AN08B103,AN08B103,6,,
84503,AN16B112,AN16B112,0,,
84623,AN07B071_a,AN07B071_a,0,,
84817,AN05B067,AN05B067,11,,
85165,AN17A015,AN17A015,12,,
85220,AN05B062,AN05B062,11,,
85298,AN06B045,AN06B045,2,,
85508,AN10B045,AN10B045,6,,
85530,AN09B040,AN09B040,11,,
85538,AN05B049_b,AN05B049_b,11,,
85686,AN06B051,AN06B051,2,,
85758,AN10B045,AN10B045,6,,
85781,AN06B068,AN06B068,2,,
86299,AN06B068,AN06B068,2,,
86590,,na_8,11,,
86646,AN05B015,AN05B015,7,,
86887,AN05B054_a,AN05B054_a,12,,
87028,AN06B068,AN06B068,2,,
87309,ANXXX171,ANXXX171,0,,
87419,AN07B072_f,AN07B072_f,2,,
87499,AN09B023,AN09B023,12,,
87645,AN09B032,AN09B032,12,,
88070,AN04B004,AN04B004,11,,
88392,AN07B042,AN07B042,0,,
88408,AN08B098,AN08B098,6,,
88461,AN07B069_b,AN07B069_b,0,,
89217,AN01B011,AN01B011,11,,
89420,AN08B100,AN08B100,2,,
90051,AN07B003,AN07B003,11,,
90118,AN08B100,AN08B100,2,,
90235,DNp17,DNp17,1,steering?,
90390,IN06B027,IN06B027,12,,
90534,AN08B099_c,AN08B099_c,6,,
90669,AN10B045,AN10B045,6,,
90683,AN17A015,AN17A015,12,,
90710,AN19B059,AN19B059,0,,
90711,AN07B072_b,AN07B072_b,2,,
90756,AN19B093,AN19B093,2,,
90850,AN10B045,AN10B045,6,,
90949,AN08B106,AN08B106,2,,
91194,AN16B112,AN16B112,0,,
91201,DNge071,DNge071,0,,
91413,AN07B082_d,AN07B082_d,0,,
91538,AN19B059,AN19B059,0,,
91740,AN09B035,AN09B035,12,,
92001,AN08B100,AN08B100,2,,
92052,AN07B072_a,AN07B072_a,0,,
92534,AN08B100,AN08B100,2,,
92774,AN05B081,AN05B081,11,,
92806,AN07B046_c,AN07B046_c,3,,
92936,DNge083,DNge083,10,,
93001,ANXXX202,ANXXX202,8,,
93105,AN09B040,AN09B040,11,,
93227,AN04A001,AN04A001,12,,
93756,AN08B100,AN08B100,2,,
93812,AN08B112,AN08B112,2,,
93833,AN08B096,AN08B096,2,,
93982,AN07B042,AN07B042,0,,
94243,AN08B100,AN08B100,2,,
94425,AN19B059,AN19B059,0,,
94612,AN19B060,AN19B060,0,,
94732,AN08B101,AN08B101,6,,
94838,DNg03,DNg03,1,,
94941,AN07B072_f,AN07B072_f,2,,
95022,AN07B057,AN07B057,6,,
95106,AN05B049_b,AN05B049_b,11,,
95401,AN19B076,AN19B076,0,,
95403,AN05B045,AN05B045,7,,
95652,AN08B100,AN08B100,2,,
95862,AN08B031,AN08B031,9,wing vibration,Lillvis 2024
95918,AN19B059,AN19B059,0,,
96106,DNbe002,DNbe002,10,,
96166,DNge176,DNge176,1,,
96482,AN07B072_a,AN07B072_a,0,,
97309,AN08B098,AN08B098,6,,
97432,AN08B094,AN08B094,6,,
97614,DNp17,DNp17,1,steering?,
97980,DNpe029,DNpe029,5,,
97985,AN10B033,AN10B033,2,,
98013,AN19B060,AN19B060,0,,
98227,DNpe009,DNpe009,1,,
98400,AN19B076,AN19B076,0,,
98764,AN04A001,AN04A001,12,,
98875,AN05B059,AN05B059,11,,
99309,AN09B040,AN09B040,11,,
99327,AN06B039,AN06B039,11,,
99545,AN08B097,AN08B097,6,,
99551,AN10B033,AN10B033,2,,
99955,DNpe011,DNpe011,7,,
100012,AN07B032,AN07B032,1,,
100059,AN17A015,AN17A015,12,,
100113,AN05B063,AN05B063,11,,
100234,AN05B050_a,AN05B050_a,11,,
101146,AN19B093,AN19B093,2,,
101169,AN08B099_c,AN08B099_c,6,,
101522,AN07B072_c,AN07B072_c,2,,
101681,AN08B098,AN08B098,6,,
101889,DNge025,DNge025,9,,
102964,AN06A060,AN06A060,0,,
102965,AN06B068,AN06B068,2,,
103156,AN06B048,AN06B048,0,,
103189,AN10B045,AN10B045,6,,
103235,AN10B053,AN10B053,2,,
103807,AN05B056,AN05B056,12,,
104547,AN08B103,AN08B103,6,,
104738,AN05B069,AN05B069,3,,
104910,AN07B062,AN07B062,6,,
105057,AN07B082_b,AN07B082_b,0,,
105291,AN06A026,AN06A026,0,,
105726,AN06A026,AN06A026,0,,
105789,AN06B046,AN06B046,2,,
105806,AN07B070,AN07B070,2,,
105831,AN06A018,AN06A018,1,,
105893,AN10B033,AN10B033,2,,
105967,AN09B035,AN09B035,12,,
106045,AN07B050,AN07B050,2,,
106104,AN05B045,AN05B045,7,,
106199,AN07B082_d,AN07B082_d,0,,
106214,AN08B079_b,AN08B079_b,2,,
106293,AN08B094,AN08B094,6,,
106310,AN07B082_b,AN07B082_b,0,,
106355,AN18B053,AN18B053,6,,
106544,AN07B072_a,AN07B072_a,0,,
106648,AN06A026,AN06A026,0,,
107413,AN10B033,AN10B033,2,,
108171,AN19B059,AN19B059,0,,
108202,AN07B062,AN07B062,6,,
108261,AN08B106,AN08B106,2,,
108296,AN19B076,AN19B076,0,,
108395,AN08B079_b,AN08B079_b,2,,
109150,AN12B089,AN12B089,6,,
109328,AN06B048,AN06B048,0,,
109486,AN19B059,AN19B059,0,,
109626,ANXXX169,ANXXX169,7,,
109707,AN07B050,AN07B050,2,,
109776,AN07B071_c,AN07B071_c,0,,
110140,AN10B053,AN10B053,2,,
110429,AN10B045,AN10B045,6,,
110697,AN08B099_e,AN08B099_e,6,,
111207,AN10B033,AN10B033,2,,
111348,AN07B082_c,AN07B082_c,0,,
111432,AN09B040,AN09B040,11,,
111439,AN10B053,AN10B053,2,,
111877,AN09B040,AN09B040,11,,
112210,AN08B099_d,AN08B099_d,6,,
112284,AN07B069_b,AN07B069_b,0,,
112589,AN08B099_d,AN08B099_d,6,,
112677,AN10B033,AN10B033,2,,
112841,AN05B104,AN05B104,6,,
113166,DNpe018,DNpe018,10,,
113323,AN05B104,AN05B104,6,,
113651,AN06B039,AN06B039,11,,
114184,AN05B050_a,AN05B050_a,11,,
114550,IN10B007,IN10B007,11,,
114612,AN16B078_b,AN16B078_b,0,,
114757,AN04B004,AN04B004,11,,
114795,AN08B031,AN08B031,9,wing vibration,Lillvis 2024
114880,AN10B053,AN10B053,2,,
116576,AN08B079_b,AN08B079_b,2,,
116672,AN19B093,AN19B093,2,,
116739,AN06A041,AN06A041,0,,
117092,AN10B053,AN10B053,2,,
117433,AN08B106,AN08B106,2,,
117465,AN10B045,AN10B045,6,,
117692,AN08B059,AN08B059,6,wing vibration,Lillvis 2024
117712,AN07B071_d,AN07B071_d,0,,
117817,AN08B047,AN08B047,2,,
118151,AN08B079_a,AN08B079_a,2,,
118257,AN07B056,AN07B056,0,,
118303,AN05B060,AN05B060,11,,
118766,AN08B079_b,AN08B079_b,2,,
118772,AN07B056,AN07B056,0,,
118792,AN08B079_a,AN08B079_a,2,,
119284,AN07B042,AN07B042,0,,
119815,AN07B072_c,AN07B072_c,2,,
119884,ANXXX171,ANXXX171,0,,
119914,AN07B085,AN07B085,0,,
119995,AN12B060,AN12B060,9,,
120187,AN10B053,AN10B053,2,,
120262,AN07B056,AN07B056,0,,
120476,AN14B012,AN14B012,6,,
120568,AN06A062,AN06A062,0,,
120960,AN16B112,AN16B112,0,,
120984,AN07B072_d,AN07B072_d,0,,
121294,AN19B093,AN19B093,2,,
121691,AN17A024,AN17A024,12,,
121748,AN07B072_d,AN07B072_d,0,,
121911,AN06A062,AN06A062,0,,
122012,AN07B045,AN07B045,11,,
122112,AN01A014,AN01A014,9,,
122261,AN07B062,AN07B062,6,,
122597,AN10B045,AN10B045,6,,
122754,AN10B048,AN10B048,2,,
123315,AN07B070,AN07B070,2,,
123827,AN19B063,AN19B063,2,,
124174,AN08B079_b,AN08B079_b,2,,
124222,AN06A026,AN06A026,0,,
124578,ANXXX086,ANXXX086,12,,
124689,AN05B054_a,AN05B054_a,12,,
125223,AN10B048,AN10B048,2,,
125469,AN07B085,AN07B085,0,,
125557,AN07B032,AN07B032,1,,
125885,AN07B071_c,AN07B071_c,0,,
125886,AN06A018,AN06A018,1,,
125949,AN12B080,AN12B080,6,,
126209,AN06B046,AN06B046,2,,
126597,AN10B045,AN10B045,6,,
126615,AN07B062,AN07B062,6,,
126727,AN08B047,AN08B047,2,,
126986,AN19B065,AN19B065,2,,
127217,AN10B053,AN10B053,2,,
127742,DNge179,DNge179,0,,
127914,AN08B099_e,AN08B099_e,6,,
128197,AN08B079_a,AN08B079_a,2,,
128832,AN10B053,AN10B053,2,,
129431,AN07B056,AN07B056,0,,
129436,AN07B062,AN07B062,6,,
130140,AN05B104,AN05B104,6,,
130333,AN12B089,AN12B089,6,,
130639,AN05B068,AN05B068,7,,
131108,AN07B082_c,AN07B082_c,0,,
131125,AN07B062,AN07B062,6,,
131199,AN10B045,AN10B045,6,,
131295,AN07B071_d,AN07B071_d,0,,
131384,AN07B072_d,AN07B072_d,0,,
131604,AN07B071_d,AN07B071_d,0,,
131792,AN07B082_a,AN07B082_a,0,,
132257,AN07B056,AN07B056,0,,
132581,AN05B104,AN05B104,6,,
132618,AN06B045,AN06B045,2,,
132923,AN08B110,AN08B110,6,,
133485,AN08B079_a,AN08B079_a,2,,
134030,AN08B043,AN08B043,6,wing vibration,Lillvis 2024
134221,AN06A062,AN06A062,0,,
134828,AN10B048,AN10B048,2,,
135049,AN07B070,AN07B070,2,,
135600,AN19B061,AN19B061,0,,
135694,AN07B045,AN07B045,11,,
135809,AN06A080,AN06A080,0,,
136369,AN05B068,AN05B068,7,,
136663,AN10B048,AN10B048,2,,
137572,AN10B047,AN10B047,6,,
137815,AN08B102,AN08B102,2,,
137839,AN05B054_b,AN05B054_b,11,,
137843,AN07B071_c,AN07B071_c,0,,
138315,AN07B085,AN07B085,0,,
138523,AN08B079_a,AN08B079_a,2,,
139028,AN09B040,AN09B040,11,,
139436,AN06A010,AN06A010,0,,
139623,AN08B110,AN08B110,6,,
139941,AN11B012,AN11B012,0,,
140146,AN05B053,AN05B053,12,,
140179,AN12B089,AN12B089,6,,
140194,AN12B060,AN12B060,9,,
140213,AN12B060,AN12B060,9,,
140650,AN10B047,AN10B047,6,,
140895,AN10B047,AN10B047,6,,
141369,AN19B061,AN19B061,0,,
141639,AN07B060,AN07B060,2,,
141892,AN10B034,AN10B034,6,,
142316,AN05B054_b,AN05B054_b,11,,
142953,AN10B034,AN10B034,6,,
143244,AN08B097,AN08B097,6,,
143861,AN05B083,AN05B083,11,,
144505,DNg65,DNg65,5,,
144519,AN07B062,AN07B062,6,,
145101,AN07B089,AN07B089,2,,
145544,AN07B046_b,AN07B046_b,2,,
145823,AN07B046_a,AN07B046_a,2,,
146059,AN08B079_a,AN08B079_a,2,,
146502,AN07B046_a,AN07B046_a,2,,
146936,AN10B047,AN10B047,6,,
147617,AN19B065,AN19B065,2,,
147822,AN10B053,AN10B053,2,,
148063,AN12B060,AN12B060,9,,
148129,AN07B046_a,AN07B046_a,2,,
148303,AN07B071_c,AN07B071_c,0,,
148730,AN08B099_a,AN08B099_a,6,,
148994,AN08B047,AN08B047,2,,
149075,AN19B051,AN19B051,11,,
149207,AN10B045,AN10B045,6,,
149433,AN07B089,AN07B089,2,,
149458,AN19B099,AN19B099,2,,
149486,AN07B045,AN07B045,11,,
149631,AN08B061,AN08B061,2,,
149920,DNg106,DNg106,4,,
150232,AN07B069_a,AN07B069_a,0,,
150355,AN11B012,AN11B012,0,,
150442,AN08B100,AN08B100,2,,
150463,AN19B065,AN19B065,2,,
150489,AN09B016,AN09B016,6,,
151406,DNge117,DNge117,1,,
151469,AN10B047,AN10B047,6,,
151517,AN10B047,AN10B047,6,,
151896,ANXXX202,ANXXX202,8,,
152076,AN08B096,AN08B096,2,,
152243,DNpe057,DNpe057,2,,
152496,AN09B037,AN09B037,7,,
152565,AN19B079,AN19B079,2,,
152604,AN07B082_a,AN07B082_a,0,,
152698,AN10B035,AN10B035,6,,
152914,AN06A112,AN06A112,2,,
153028,DNge074,DNge074,11,,
153120,AN06A080,AN06A080,0,,
153256,AN06A095,AN06A095,2,,
153337,AN06A080,AN06A080,0,,
153427,AN07B060,AN07B060,2,,
154234,AN10B047,AN10B047,6,,
154274,AN08B061,AN08B061,2,,
154435,AN10B035,AN10B035,6,,
154567,AN07B076,AN07B076,0,,
154666,AN10B062,AN10B062,6,,
154726,AN18B003,AN18B003,11,,
154829,AN07B069_a,AN07B069_a,0,,
154893,AN18B003,AN18B003,11,,
155172,AN07B045,AN07B045,11,,
155279,AN07B089,AN07B089,2,,
155298,AN05B054_b,AN05B054_b,11,,
155303,,na_9,3,,
156076,AN05B104,AN05B104,6,,
156120,AN07B085,AN07B085,0,,
156614,AN06A092,AN06A092,2,,
157196,AN08B079_b,AN08B079_b,2,,
157371,AN08B061,AN08B061,2,,
157603,AN05B048,AN05B048,11,,
158217,AN09B044,AN09B044,11,,
158228,AN07B089,AN07B089,2,,
158419,AN12B089,AN12B089,6,,
158437,AN06A080,AN06A080,0,,
158477,AN07B110,AN07B110,0,,
159121,IN07B063,IN07B063,0,,
159437,AN07B046_a,AN07B046_a,2,,
160013,AN07B060,AN07B060,2,,
160440,ANXXX202,ANXXX202,8,,
160651,AN17A014,AN17A014,12,,
161298,AN12B089,AN12B089,6,,
161406,"DNp51,DNpe019","DNp51,DNpe019",1,,
161649,AN05B104,AN05B104,6,,
161900,AN05B048,AN05B048,11,,
162371,AN06A010,AN06A010,0,,
162384,AN08B098,AN08B098,6,,
162471,AN09B020,AN09B020,12,,
162487,AN08B098,AN08B098,6,,
162650,AN08B061,AN08B061,2,,
163382,AN08B079_b,AN08B079_b,2,,
163530,AN05B054_b,AN05B054_b,11,,
163569,AN10B035,AN10B035,6,,
163571,AN07B085,AN07B085,0,,
164157,AN07B085,AN07B085,0,,
165031,DNpe018,DNpe018,10,,
165035,ANXXX169,ANXXX169,7,,
165664,ANXXX169,ANXXX169,7,,
165790,AN07B063,AN07B063,2,,
166158,AN08B112,AN08B112,2,,
166323,AN10B045,AN10B045,6,,
166366,AN19B093,AN19B093,2,,
166368,AN08B035,AN08B035,2,,
166468,AN19B099,AN19B099,2,,
166563,IN05B070,IN05B070,6,,
166807,AN08B113,AN08B113,6,proboscis extension,Chen 2023
167019,AN08B047,AN08B047,2,,
168208,AN07B071_d,AN07B071_d,0,,
168586,AN19B063,AN19B063,2,,
168845,AN19B065,AN19B065,2,,
168970,AN10B045,AN10B045,6,,
168997,AN10B035,AN10B035,6,,
169117,AN07B089,AN07B089,2,,
169650,AN16B081,AN16B081,0,,
169746,DNge114,DNge114,2,,
169825,AN07B089,AN07B089,2,,
169836,AN07B085,AN07B085,0,,
169850,AN08B005,AN08B005,12,,
170107,DNge182,DNge182,11,,
170189,AN08B113,AN08B113,6,proboscis extension,Chen 2023
170347,AN19B100,AN19B100,0,,
170523,AN10B034,AN10B034,6,,
170689,AN19B100,AN19B100,0,,
170698,AN08B113,AN08B113,6,proboscis extension,Chen 2023
171303,AN06A092,AN06A092,2,,
171388,AN05B100,AN05B100,12,,
171693,AN06A095,AN06A095,2,,
171800,AN08B100,AN08B100,2,,
171851,AN10B045,AN10B045,6,,
171997,AN10B062,AN10B062,6,,
172063,AN07B076,AN07B076,0,,
172264,AN05B068,AN05B068,7,,
173420,AN10B047,AN10B047,6,,
173593,DNpe008,DNpe008,2,,
174202,AN19B061,AN19B061,0,,
174420,AN09A005,AN09A005,6,,
174691,AN07B089,AN07B089,2,,
176451,AN07B089,AN07B089,2,,
177157,AN19B104,AN19B104,2,,
177410,AN07B091,AN07B091,2,,
177685,DNg02_e,DNg02_e,1,flight,Namiki 2022
178260,AN07B045,AN07B045,11,,
178516,DNpe029,DNpe029,5,,
179345,AN07B089,AN07B089,2,,
179513,AN07B085,AN07B085,0,,
180085,AN19B079,AN19B079,2,,
180214,AN06A112,AN06A112,2,,
181823,AN10B035,AN10B035,6,,
182107,AN10B037,AN10B037,6,,
182110,AN06A112,AN06A112,2,,
182601,AN12B060,AN12B060,9,,
182945,AN10B037,AN10B037,6,,
183307,AN07B110,AN07B110,0,,
183387,AN08B100,AN08B100,2,,
183524,AN07B060,AN07B060,2,,
183575,AN08B097,AN08B097,6,,
183722,AN08B079_a,AN08B079_a,2,,
183736,AN08B061,AN08B061,2,,
183777,IN10B007,IN10B007,11,,
183815,IN07B063,IN07B063,0,,
183820,AN10B046,AN10B046,6,,
184114,AN08B061,AN08B061,2,,
184141,AN10B046,AN10B046,6,,
184173,AN19B099,AN19B099,2,,
184205,AN07B071_a,AN07B071_a,0,,
184704,AN19B063,AN19B063,2,,
185564,AN07B063,AN07B063,2,,
185977,DNge102,DNge102,11,,
186220,AN07B110,AN07B110,0,,
186380,DNge144,DNge144,11,,
186674,AN10B039,AN10B039,6,,
186858,AN10B037,AN10B037,6,,
187243,AN07B045,AN07B045,11,,
188027,AN10B045,AN10B045,6,,
188632,AN19B079,AN19B079,2,,
188688,AN19B101,AN19B101,2,,
188811,AN19B065,AN19B065,2,,
188933,DNg92_a,DNg92_a,1,,
188947,DNg60,DNg60,9,halting,Sapkal 2024
189543,AN08B107,AN08B107,6,,
191906,AN10B046,AN10B046,6,,
192123,AN12B060,AN12B060,9,,
192150,AN10B047,AN10B047,6,,
194659,AN19B061,AN19B061,0,,
194743,AN10B039,AN10B039,6,,
194974,AN10B046,AN10B046,6,,
195227,AN10B039,AN10B039,6,,
195264,AN09A005,AN09A005,6,,
195309,AN10B039,AN10B039,6,,
195620,AN08B031,AN08B031,9,wing vibration,Lillvis 2024
196242,AN06A112,AN06A112,2,,
196847,AN10B037,AN10B037,6,,
197252,DNg92_a,DNg92_a,1,,
199331,AN06B042,AN06B042,3,,
199352,DNge130,DNge130,3,,
199469,AN08B113,AN08B113,6,proboscis extension,Chen 2023
199504,IN17A037,IN17A037,6,,
199565,AN10B037,AN10B037,6,,
199644,AN19B104,AN19B104,2,,
199796,AN07B076,AN07B076,0,,
200336,AN05B023b,AN05B023b,5,,
200512,AN07B110,AN07B110,0,,
201119,AN07B110,AN07B110,0,,
202300,AN10B031,AN10B031,2,,
202710,AN10B035,AN10B035,6,,
203133,AN06B042,AN06B042,3,,
203146,DNg06,DNg06,3,,
204045,AN10B039,AN10B039,6,,
204318,AN06A092,AN06A092,2,,
204366,AN19B063,AN19B063,2,,
204507,AN06A016,AN06A016,0,,
204984,AN07B076,AN07B076,0,,
205202,AN19B101,AN19B101,2,,
205423,AN10B053,AN10B053,2,,
205491,AN10B039,AN10B039,6,,
205625,AN16B078_b,AN16B078_b,0,,
206151,AN10B046,AN10B046,6,,
206176,AN10B035,AN10B035,6,,
207525,AN10B046,AN10B046,6,,
207692,AN08B113,AN08B113,6,proboscis extension,Chen 2023
208308,AN10B046,AN10B046,6,,
209300,AN08B102,AN08B102,2,,
209655,DNg06,DNg06,3,,
210037,AN06A095,AN06A095,2,,
210215,AN09B023,AN09B023,12,,
210615,AN07B091,AN07B091,2,,
210655,AN10B045,AN10B045,6,,
212347,AN07B110,AN07B110,0,,
213643,AN10B061,AN10B061,2,,
214629,AN19B104,AN19B104,2,,
214843,AN10B035,AN10B035,6,,
215118,AN10B037,AN10B037,6,,
215209,AN09B037,AN09B037,7,,
215424,AN08B113,AN08B113,6,proboscis extension,Chen 2023
215515,AN10B037,AN10B037,6,,
215622,AN10B039,AN10B039,6,,
215925,AN19B104,AN19B104,2,,
216011,AN19B101,AN19B101,2,,
216291,AN19B104,AN19B104,2,,
217221,AN08B097,AN08B097,6,,
217233,AN10B039,AN10B039,6,,
217430,DNg06,DNg06,3,,
217516,DNpe009,DNpe009,1,,
217594,AN08B099_b,AN08B099_b,6,,
218722,ANXXX086,ANXXX086,12,,
218845,DNg06,DNg06,3,,
218878,AN19B104,AN19B104,2,,
219685,AN10B037,AN10B037,6,,
220203,DNge061,DNge061,9,,
220627,AN07B100,AN07B100,2,,
221015,ANXXX008,ANXXX008,6,,
221125,AN19B104,AN19B104,2,,
221619,AN10B039,AN10B039,6,,
222154,AN00A002,AN00A002,11,,
222611,AN19B079,AN19B079,2,,
222690,AN07B089,AN07B089,2,,
222777,AN09A005,AN09A005,6,,
222954,AN10B045,AN10B045,6,,
223170,DNge145,DNge145,3,,
223783,AN05B105,AN05B105,12,,
223870,AN08B084,AN08B084,6,,
223886,AN19B101,AN19B101,2,,
224051,AN19B104,AN19B104,2,,
224116,AN10B035,AN10B035,6,,
224753,DNg05_b,DNg05_b,1,,
225466,DNg02_c,DNg02_c,1,,
225781,DNge179,DNge179,0,,
225823,AN10B037,AN10B037,6,,
225850,AN10B046,AN10B046,6,,
226016,DNge009,DNge009,9,,
226581,AN12B076,AN12B076,3,,
226775,AN10B039,AN10B039,6,,
227102,AN14A003,AN14A003,6,,
227788,AN19B079,AN19B079,2,,
228085,AN09B044,AN09B044,11,,
228310,IN08B021,IN08B021,11,,
228354,AN07B060,AN07B060,2,,
228438,AN06A112,AN06A112,2,,
228714,DNge061,DNge061,9,,
229702,AN10B047,AN10B047,6,,
229839,AN10B039,AN10B039,6,,
230604,AN19B101,AN19B101,2,,
230783,DNg97,DNg97,10,walking,Sapkal 2024
232796,AN08B099_a,AN08B099_a,6,,
233071,DNg04,DNg04,1,,
234225,AN19B106,AN19B106,2,,
235061,AN09A005,AN09A005,6,,
235648,AN10B037,AN10B037,6,,
236146,AN12B060,AN12B060,9,,
236642,AN12B080,AN12B080,6,,
236699,AN10B047,AN10B047,6,,
237744,AN19B106,AN19B106,2,,
237936,DNg09_a,DNg09_a,3,,
238250,AN10B034,AN10B034,6,,
238699,DNg07,DNg07,3,flight,Namiki 2022
238896,DNge071,DNge071,0,,
240034,DNg01_d,DNg01_d,11,,
241203,AN10B046,AN10B046,6,,
241849,AN10B039,AN10B039,6,,
242405,DNge046,DNge046,6,,
243928,AN19B102,AN19B102,2,,
244400,DNge020,DNge020,9,,
247786,AN01B011,AN01B011,11,,
248583,DNge009,DNge009,9,,
250223,AN10B061,AN10B061,2,,
250291,AN19B079,AN19B079,2,,
253454,IN10B058,IN10B058,2,,
253904,AN08B061,AN08B061,2,,
254884,AN08B043,AN08B043,6,wing vibration,Lillvis 2024
256420,DNge050,DNge050,10,walking,Sapkal 2024
257825,DNg36_b,DNg36_b,2,,
258513,DNge093,DNge093,3,,
259442,DNpe015,DNpe015,1,,
260457,AN10B048,AN10B048,2,,
261364,AN10B061,AN10B061,2,,
261604,DNg07,DNg07,3,flight,Namiki 2022
262979,DNg02_b,DNg02_b,1,flight,Namiki 2022
263534,AN19B098,AN19B098,2,,
265275,AN19B065,AN19B065,2,,
267327,DNge089,DNge089,3,,
268258,DNge173,DNge173,9,,
268363,AN06A027,AN06A027,8,,
271536,AN19B102,AN19B102,2,,
273577,AN10B045,AN10B045,6,,
274021,DNg01_a,DNg01_a,1,,
275924,AN08B113,AN08B113,6,proboscis extension,Chen 2023
278337,AN10B046,AN10B046,6,,
280052,AN27X024,AN27X024,7,,
280938,AN27X018,AN27X018,7,,
282479,AN10B034,AN10B034,6,,
282502,AN10B031,AN10B031,2,,
284115,AN08B113,AN08B113,6,proboscis extension,Chen 2023
284997,AN14B012,AN14B012,6,,
285158,AN05B049_a,AN05B049_a,11,,
285201,AN07B069_a,AN07B069_a,0,,
287529,AN10B035,AN10B035,6,,
289020,AN10B045,AN10B045,6,,
293304,AN10B045,AN10B045,6,,
293452,DNg10,DNg10,0,,
295340,DNg02_c,DNg02_c,1,,
296779,AN10B061,AN10B061,2,,
297676,IN08B021,IN08B021,11,,
300102,AN10B047,AN10B047,6,,
300401,AN10B053,AN10B053,2,,
302599,DNg02_c,DNg02_c,1,,
304430,AN07B057,AN07B057,6,,
306404,AN12B060,AN12B060,9,,
306725,AN10B047,AN10B047,6,,
309831,DNg01_unclear,DNg01_unclear,11,,
312712,DNde003,DNde003,11,,
314801,AN19B098,AN19B098,2,,
321015,AN05B053,AN05B053,12,,
322714,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
326964,DNg12_a,DNg12_a,0,ventral head grooming and front leg rubbing,Guo 2022
331721,AN27X004,AN27X004,11,flight,Cheong 2024
338479,AN10B035,AN10B035,6,,
342502,AN18B004,AN18B004,12,,
351504,DNge094,DNge094,1,,
351504,DNge094,DNge094,1,,
351792,AN07B069_b,AN07B069_b,0,,
353164,AN07B069_b,AN07B069_b,0,,
358750,AN10B037,AN10B037,6,,
363021,AN10B047,AN10B047,6,,
366006,AN07B097,AN07B097,6,,
366232,AN07B070,AN07B070,2,,
378525,AN10B034,AN10B034,6,,
382580,AN08B031,AN08B031,9,wing vibration,Lillvis 2024
402239,DNpe048,DNpe048,6,neuromodulatory,González Segarra 2023
411306,DNg08,DNg08,4,,
411507,AN10B048,AN10B048,2,,
414262,AN10B046,AN10B046,6,,
419224,AN19B101,AN19B101,2,,
420551,AN08B113,AN08B113,6,proboscis extension,Chen 2023
422646,AN10B045,AN10B045,6,,
428860,AN06A112,AN06A112,2,,
431420,AN08B099_a,AN08B099_a,6,,
435098,AN05B053,AN05B053,12,,
437575,AN10B047,AN10B047,6,,
447301,AN08B057,AN08B057,6,,
467191,AN07B070,AN07B070,2,,
482128,DNg12_b,DNg12_b,0,ventral head grooming and front leg rubbing,Guo 2022
506334,DNp42,DNp42,10,walking?,Braun 2024?
511810,ANXXX308,ANXXX308,11,,
511823,AN09A005,AN09A005,6,,
511828,AN09A005,AN09A005,6,,
511867,AN05B096,AN05B096,12,,
511881,AN05B076,AN05B076,5,,
511926,ANXXX068,ANXXX068,0,,
511997,AN17B013,AN17B013,3,,
512002,AN12B005,AN12B005,11,,
512006,DNg13,DNg13,10,turning during forwards walking,Yang 2024
512037,DNpe009,DNpe009,1,,
512048,DNge061,DNge061,9,,
512059,ANXXX027,ANXXX027,12,,
512071,DNae001,DNae001,10,,
512119,ANXXX055,ANXXX055,7,,
512245,DNc01,DNc01,10,neuromodulatory,Martelli et al. 2017 (im)
512260,AN19B018,AN19B018,0,,
512307,AN27X015,AN27X015,11,,
512461,DNge172,DNge172,8,reproduction,Braun 2024??
